TIME	INTERVALO	Abertura Valvula
176.000	1.000	100.000000
177.000	1.000	100.000000
178.000	1.000	100.000000
179.000	1.000	100.000000
180.000	1.000	100.000000
181.000	1.000	100.000000
182.000	1.000	100.000000
183.000	1.000	100.000000
184.000	1.000	100.000000
185.000	1.000	100.000000
186.000	1.000	100.000000
187.000	1.000	100.000000
188.000	1.000	100.000000
189.000	1.000	100.000000
190.000	1.000	100.000000
191.000	1.000	100.000000
192.000	1.000	100.000000
193.000	1.000	100.000000
194.000	1.000	100.000000
195.000	1.000	100.000000
196.000	1.000	100.000000
197.000	1.000	100.000000
198.000	1.000	100.000000
199.000	1.000	100.000000
200.000	1.000	100.000000
201.000	1.000	100.000000
202.000	1.000	100.000000
203.000	1.000	100.000000
204.000	1.000	100.000000
205.000	1.000	100.000000
206.000	1.000	100.000000
207.000	1.000	100.000000
208.000	1.000	100.000000
209.000	1.000	100.000000
210.000	1.000	100.000000
211.000	1.000	100.000000
212.000	1.000	100.000000
213.000	1.000	100.000000
214.000	1.000	100.000000
215.000	1.000	100.000000
216.000	1.000	100.000000
217.000	1.000	100.000000
218.000	1.000	100.000000
219.000	1.000	100.000000
220.000	1.000	100.000000
221.000	1.000	100.000000
222.000	1.000	100.000000
223.000	1.000	100.000000
224.000	1.000	100.000000
225.000	1.000	100.000000
226.000	1.000	100.000000
227.000	1.000	100.000000
228.000	1.000	100.000000
229.000	1.000	100.000000
230.000	1.000	100.000000
231.000	1.000	100.000000
232.000	1.000	100.000000
233.000	1.000	100.000000
234.000	1.000	100.000000
235.000	1.000	100.000000
236.000	1.000	100.000000
237.000	1.000	100.000000
238.000	1.000	100.000000
239.000	1.000	100.000000
240.000	1.000	100.000000
241.000	1.000	100.000000
242.000	1.000	100.000000
243.000	1.000	100.000000
244.000	1.000	100.000000
245.000	1.000	100.000000
246.000	1.000	100.000000
247.000	1.000	100.000000
248.000	1.000	100.000000
249.000	1.000	100.000000
250.000	1.000	100.000000
251.000	1.000	100.000000
252.000	1.000	100.000000
253.000	1.000	100.000000
254.000	1.000	100.000000
255.000	1.000	100.000000
256.000	1.000	100.000000
257.000	1.000	100.000000
258.000	1.000	100.000000
259.000	1.000	100.000000
260.000	1.000	100.000000
261.000	1.000	100.000000
262.000	1.000	100.000000
263.000	1.000	100.000000
264.000	1.000	100.000000
265.000	1.000	100.000000
266.000	1.000	100.000000
267.000	1.000	100.000000
268.000	1.000	100.000000
269.000	1.000	100.000000
270.000	1.000	100.000000
271.000	1.000	100.000000
272.000	1.000	100.000000
273.000	1.000	100.000000
274.000	1.000	100.000000
275.000	1.000	100.000000
276.000	1.000	100.000000
277.000	1.000	100.000000
278.000	1.000	100.000000
279.000	1.000	100.000000
280.000	1.000	100.000000
281.000	1.000	100.000000
282.000	1.000	100.000000
283.000	1.000	100.000000
284.000	1.000	100.000000
285.000	1.000	100.000000
286.000	1.000	100.000000
287.000	1.000	100.000000
288.000	1.000	100.000000
289.000	1.000	100.000000
290.000	1.000	100.000000
291.000	1.000	100.000000
292.000	1.000	100.000000
293.000	1.000	100.000000
294.000	1.000	100.000000
295.000	1.000	100.000000
296.000	1.000	100.000000
297.000	1.000	100.000000
298.000	1.000	100.000000
299.000	1.000	100.000000
300.000	1.000	100.000000
301.000	1.000	100.000000
302.000	1.000	100.000000
303.000	1.000	100.000000
304.000	1.000	100.000000
305.000	1.000	100.000000
306.000	1.000	100.000000
307.000	1.000	100.000000
308.000	1.000	100.000000
309.000	1.000	100.000000
310.000	1.000	100.000000
311.000	1.000	100.000000
312.000	1.000	100.000000
313.000	1.000	100.000000
314.000	1.000	100.000000
315.000	1.000	100.000000
316.000	1.000	100.000000
317.000	1.000	100.000000
318.000	1.000	100.000000
319.000	1.000	100.000000
320.000	1.000	100.000000
321.000	1.000	98.150246
322.000	1.000	95.964096
323.000	1.000	95.964096
324.000	1.000	93.265327
325.000	1.000	91.478584
326.000	1.000	90.117966
327.000	1.000	90.117966
328.000	1.000	90.117966
329.000	1.000	92.707733
330.000	1.000	90.200714
331.000	1.000	90.200714
332.000	1.000	90.200714
333.000	1.000	88.764641
334.000	1.000	89.529404
335.000	1.000	92.215004
336.000	1.000	92.215004
337.000	1.000	94.347420
338.000	1.000	95.785431
339.000	1.000	95.785431
340.000	1.000	98.110268
341.000	1.000	98.110268
342.000	1.000	99.912582
343.000	1.000	100.000000
344.000	1.000	100.000000
345.000	1.000	100.000000
346.000	1.000	100.000000
347.000	1.000	100.000000
348.000	1.000	100.000000
349.000	1.000	99.524834
350.000	1.000	100.000000
351.000	1.000	100.000000
352.000	1.000	99.889389
353.000	1.000	99.889389
354.000	1.000	100.000000
355.000	1.000	100.000000
356.000	1.000	100.000000
357.000	1.000	100.000000
358.000	1.000	100.000000
359.000	1.000	99.034973
360.000	1.000	100.000000
361.000	1.000	100.000000
362.000	1.000	100.000000
363.000	1.000	100.000000
364.000	1.000	100.000000
365.000	1.000	100.000000
366.000	1.000	100.000000
367.000	1.000	99.999992
368.000	1.000	99.975945
369.000	1.000	99.975945
370.000	1.000	100.000000
371.000	1.000	99.754402
372.000	1.000	99.716873
373.000	1.000	99.716873
374.000	1.000	99.716873
375.000	1.000	100.000000
376.000	1.000	99.861458
377.000	1.000	99.935318
378.000	1.000	99.935318
379.000	1.000	99.727394
380.000	1.000	99.727394
381.000	1.000	99.727394
382.000	1.000	99.240829
383.000	1.000	99.322845
384.000	1.000	98.403610
385.000	1.000	98.403610
386.000	1.000	98.403610
387.000	1.000	98.403610
388.000	1.000	98.403610
389.000	1.000	98.403610
390.000	1.000	98.403610
391.000	1.000	97.342529
392.000	1.000	98.112419
393.000	1.000	96.203423
394.000	1.000	96.203423
395.000	1.000	97.390297
396.000	1.000	96.757034
397.000	1.000	96.757034
398.000	1.000	96.757034
399.000	1.000	95.347763
400.000	1.000	95.038345
401.000	1.000	94.059372
402.000	1.000	94.059372
403.000	1.000	93.673859
404.000	1.000	93.673859
405.000	1.000	93.673859
406.000	1.000	93.673859
407.000	1.000	90.780190
408.000	1.000	90.291420
409.000	1.000	90.291420
410.000	1.000	89.359772
411.000	1.000	89.359772
412.000	1.000	87.200798
413.000	1.000	86.272346
414.000	1.000	86.272346
415.000	1.000	84.486900
416.000	1.000	84.051804
417.000	1.000	82.668747
418.000	1.000	82.668747
419.000	1.000	81.569931
420.000	1.000	80.313835
421.000	1.000	80.313835
422.000	1.000	80.313835
423.000	1.000	80.313835
424.000	1.000	80.313835
425.000	1.000	80.175308
426.000	1.000	78.477028
427.000	1.000	78.477028
428.000	1.000	77.187523
429.000	1.000	76.366043
430.000	1.000	74.372910
431.000	1.000	74.372910
432.000	1.000	73.603378
433.000	1.000	73.603378
434.000	1.000	72.159508
435.000	1.000	72.159508
436.000	1.000	69.912506
437.000	1.000	69.912506
438.000	1.000	66.197357
439.000	1.000	66.197357
440.000	1.000	66.197357
441.000	1.000	64.951576
442.000	1.000	64.951576
443.000	1.000	64.951576
444.000	1.000	64.951576
445.000	1.000	64.951576
446.000	1.000	58.121429
447.000	1.000	57.023968
448.000	1.000	57.023968
449.000	1.000	54.486191
450.000	1.000	53.143288
451.000	1.000	50.664497
452.000	1.000	50.664497
453.000	1.000	48.208748
454.000	1.000	48.208748
455.000	1.000	48.208748
456.000	1.000	48.208748
457.000	1.000	44.369888
458.000	1.000	41.733921
459.000	1.000	40.591419
460.000	1.000	40.591419
461.000	1.000	39.094246
462.000	1.000	37.475349
463.000	1.000	36.183704
464.000	1.000	36.183704
465.000	1.000	34.111725
466.000	1.000	34.111725
467.000	1.000	34.111725
468.000	1.000	34.111725
469.000	1.000	34.111725
470.000	1.000	34.111725
471.000	1.000	30.422438
472.000	1.000	27.942228
473.000	1.000	27.942228
474.000	1.000	27.754951
475.000	1.000	26.745678
476.000	1.000	26.745678
477.000	1.000	25.641071
478.000	1.000	25.730742
479.000	1.000	25.730742
480.000	1.000	25.093056
481.000	1.000	25.093056
482.000	1.000	24.470448
483.000	1.000	24.897694
484.000	1.000	24.897694
485.000	1.000	24.897694
486.000	1.000	24.897694
487.000	1.000	24.897694
488.000	1.000	24.897694
489.000	1.000	24.122787
490.000	1.000	24.494123
491.000	1.000	24.494123
492.000	1.000	24.056673
493.000	1.000	24.056673
494.000	1.000	23.911369
495.000	1.000	23.829090
496.000	1.000	24.196016
497.000	1.000	24.196016
498.000	1.000	23.899818
499.000	1.000	24.455393
500.000	1.000	24.141443
501.000	1.000	24.141443
502.000	1.000	25.254250
503.000	1.000	25.254250
504.000	1.000	25.254250
505.000	1.000	25.254250
506.000	1.000	25.254250
507.000	1.000	25.254250
508.000	1.000	25.103390
509.000	1.000	25.103390
510.000	1.000	25.215090
511.000	1.000	25.215090
512.000	1.000	25.208652
513.000	1.000	25.208652
514.000	1.000	25.208652
515.000	1.000	25.283981
516.000	1.000	26.506065
517.000	1.000	26.236034
518.000	1.000	26.236034
519.000	1.000	26.236034
520.000	1.000	26.236034
521.000	1.000	26.236034
522.000	1.000	26.236034
523.000	1.000	26.236034
524.000	1.000	26.169502
525.000	1.000	26.169502
526.000	1.000	26.169502
527.000	1.000	26.311325
528.000	1.000	26.637100
529.000	1.000	26.637100
530.000	1.000	26.637100
531.000	1.000	26.977301
532.000	1.000	27.055382
533.000	1.000	26.862478
534.000	1.000	26.862478
535.000	1.000	27.291155
536.000	1.000	27.456808
537.000	1.000	27.456808
538.000	1.000	27.199507
539.000	1.000	27.199507
540.000	1.000	27.873444
541.000	1.000	27.986313
542.000	1.000	28.132607
543.000	1.000	28.132607
544.000	1.000	28.132607
545.000	1.000	27.225101
546.000	1.000	27.225101
547.000	1.000	27.225101
548.000	1.000	28.122414
549.000	1.000	28.122414
550.000	1.000	27.365911
551.000	1.000	27.365911
552.000	1.000	28.431046
553.000	1.000	27.822638
554.000	1.000	28.207445
555.000	1.000	28.207445
556.000	1.000	28.646767
557.000	1.000	28.345657
558.000	1.000	28.637350
559.000	1.000	28.637350
560.000	1.000	28.619755
561.000	1.000	28.619755
562.000	1.000	28.619755
563.000	1.000	28.619480
564.000	1.000	28.619480
565.000	1.000	28.619480
566.000	1.000	28.619480
567.000	1.000	28.619480
568.000	1.000	28.619480
569.000	1.000	28.619480
570.000	1.000	28.619480
571.000	1.000	28.619480
572.000	1.000	28.619480
573.000	1.000	28.619480
574.000	1.000	28.619480
575.000	1.000	28.619480
576.000	1.000	28.619480
577.000	1.000	28.619480
578.000	1.000	28.619480
579.000	1.000	28.619480
580.000	1.000	28.619480
581.000	1.000	28.619480
582.000	1.000	28.619480
583.000	1.000	28.619480
584.000	1.000	28.619480
585.000	1.000	28.619480
586.000	1.000	28.619480
587.000	1.000	28.619480
588.000	1.000	28.619480
589.000	1.000	28.619480
590.000	1.000	28.619480
591.000	1.000	28.619480
592.000	1.000	28.619480
593.000	1.000	28.619480
594.000	1.000	28.619480
595.000	1.000	28.619480
596.000	1.000	28.619480
597.000	1.000	28.619480
598.000	1.000	28.619480
599.000	1.000	28.619480
600.000	1.000	28.619480
601.000	1.000	28.619480
602.000	1.000	28.619480
603.000	1.000	28.619480
604.000	1.000	28.619480
605.000	1.000	28.619480
606.000	1.000	28.619480
607.000	1.000	28.619480
608.000	1.000	28.619480
609.000	1.000	28.619480
610.000	1.000	28.619480
611.000	1.000	28.619480
612.000	1.000	28.619480
613.000	1.000	28.619480
614.000	1.000	28.619480
615.000	1.000	28.619480
616.000	1.000	28.619480
617.000	1.000	28.619480
618.000	1.000	28.619480
619.000	1.000	28.619480
620.000	1.000	28.619480
621.000	1.000	28.619480
622.000	1.000	28.619480
623.000	1.000	28.619480
624.000	1.000	28.619480
625.000	1.000	28.619480
626.000	1.000	28.619480
627.000	1.000	28.619480
628.000	1.000	28.619480
629.000	1.000	28.619480
630.000	1.000	28.619480
631.000	1.000	28.619480
632.000	1.000	28.619480
633.000	1.000	28.619480
634.000	1.000	28.619480
635.000	1.000	28.619480
636.000	1.000	28.619480
637.000	1.000	28.619480
638.000	1.000	28.619480
639.000	1.000	28.619480
640.000	1.000	28.619480
641.000	1.000	28.619480
642.000	1.000	28.619480
643.000	1.000	28.619480
644.000	1.000	28.619480
645.000	1.000	28.619480
646.000	1.000	28.619480
647.000	1.000	28.619480
648.000	1.000	28.619480
649.000	1.000	28.619480
650.000	1.000	28.619480
651.000	1.000	28.619480
652.000	1.000	28.619480
653.000	1.000	28.619480
654.000	1.000	28.619480
655.000	1.000	28.619480
656.000	1.000	28.619480
657.000	1.000	28.619480
658.000	1.000	28.619480
659.000	1.000	28.619480
660.000	1.000	28.619480
661.000	1.000	28.619480
662.000	1.000	28.619480
663.000	1.000	28.619480
664.000	1.000	28.619480
665.000	1.000	28.619480
666.000	1.000	28.619480
667.000	1.000	28.619480
668.000	1.000	28.619480
669.000	1.000	28.619480
670.000	1.000	28.619480
671.000	1.000	28.619480
672.000	1.000	28.619480
673.000	1.000	28.619480
674.000	1.000	28.619480
675.000	1.000	28.619480
676.000	1.000	28.619480
677.000	1.000	28.619480
678.000	1.000	28.619480
679.000	1.000	28.619480
680.000	1.000	28.619480
681.000	1.000	28.619480
682.000	1.000	28.619480
683.000	1.000	28.619480
684.000	1.000	28.619480
685.000	1.000	28.619480
686.000	1.000	28.619480
687.000	1.000	28.619480
688.000	1.000	28.619480
689.000	1.000	28.619480
690.000	1.000	28.619480
691.000	1.000	28.619480
692.000	1.000	28.619480
693.000	1.000	28.619480
694.000	1.000	28.619480
695.000	1.000	28.619480
696.000	1.000	28.619480
697.000	1.000	28.619480
698.000	1.000	28.619480
699.000	1.000	28.619480
700.000	1.000	28.619480
701.000	1.000	28.619480
702.000	1.000	28.619480
703.000	1.000	28.619480
704.000	1.000	28.619480
705.000	1.000	28.619480
706.000	1.000	28.619480
707.000	1.000	28.619480
708.000	1.000	28.619480
709.000	1.000	28.619480
710.000	1.000	28.619480
711.000	1.000	28.619480
712.000	1.000	28.619480
713.000	1.000	28.619480
714.000	1.000	28.619480
715.000	1.000	28.619480
716.000	1.000	28.619480
717.000	1.000	28.619480
718.000	1.000	28.619480
719.000	1.000	28.619480
720.000	1.000	28.619480
721.000	1.000	28.619480
722.000	1.000	28.619480
723.000	1.000	28.619480
724.000	1.000	28.619480
725.000	1.000	28.619480
726.000	1.000	28.619480
727.000	1.000	28.619480
728.000	1.000	28.619480
729.000	1.000	28.619480
730.000	1.000	28.619480
731.000	1.000	28.619480
732.000	1.000	28.619480
733.000	1.000	28.619480
734.000	1.000	28.619480
735.000	1.000	28.619480
736.000	1.000	28.619480
737.000	1.000	28.619480
738.000	1.000	28.619480
739.000	1.000	28.619480
740.000	1.000	28.619480
741.000	1.000	28.619480
742.000	1.000	28.619480
743.000	1.000	28.619480
744.000	1.000	28.619480
745.000	1.000	28.619480
746.000	1.000	28.619480
747.000	1.000	28.619480
748.000	1.000	28.619480
749.000	1.000	28.619480
750.000	1.000	28.619480
751.000	1.000	28.619480
752.000	1.000	28.619480
753.000	1.000	28.619480
754.000	1.000	28.619480
755.000	1.000	28.619480
756.000	1.000	28.619480
757.000	1.000	28.619480
758.000	1.000	28.619480
759.000	1.000	28.619480
760.000	1.000	28.619480
761.000	1.000	28.619480
762.000	1.000	28.619480
763.000	1.000	28.619480
764.000	1.000	28.619480
765.000	1.000	28.619480
766.000	1.000	28.619480
767.000	1.000	28.619480
768.000	1.000	28.619480
769.000	1.000	28.619480
770.000	1.000	28.619480
771.000	1.000	28.619480
772.000	1.000	28.619480
773.000	1.000	28.619480
774.000	1.000	28.619480
775.000	1.000	28.619480
776.000	1.000	28.619480
777.000	1.000	28.619480
778.000	1.000	28.619480
779.000	1.000	28.619480
780.000	1.000	28.619480
781.000	1.000	28.619480
782.000	1.000	28.619480
783.000	1.000	28.619480
784.000	1.000	28.619480
785.000	1.000	28.619480
786.000	1.000	28.619480
787.000	1.000	28.619480
788.000	1.000	28.619480
789.000	1.000	28.619480
790.000	1.000	28.619480
791.000	1.000	28.619480
792.000	1.000	28.619480
793.000	1.000	28.619480
794.000	1.000	28.619480
795.000	1.000	28.619480
796.000	1.000	28.619480
797.000	1.000	28.619480
798.000	1.000	28.619480
799.000	1.000	28.619480
800.000	1.000	28.619480
801.000	1.000	28.619480
802.000	1.000	28.619480
803.000	1.000	28.619480
804.000	1.000	28.619480
805.000	1.000	28.619480
806.000	1.000	28.619480
807.000	1.000	28.619480
808.000	1.000	28.619480
809.000	1.000	28.619480
810.000	1.000	28.619480
811.000	1.000	28.619480
812.000	1.000	28.619480
813.000	1.000	28.619480
814.000	1.000	28.619480
815.000	1.000	28.619480
816.000	1.000	28.619480
817.000	1.000	28.619480
818.000	1.000	28.619480
819.000	1.000	28.619480
820.000	1.000	28.619480
821.000	1.000	28.619480
822.000	1.000	28.619480
823.000	1.000	28.619480
824.000	1.000	28.619480
825.000	1.000	28.619480
826.000	1.000	28.619480
827.000	1.000	28.619480
828.000	1.000	28.619480
829.000	1.000	28.619480
830.000	1.000	28.619480
831.000	1.000	28.619480
832.000	1.000	28.619480
833.000	1.000	28.619480
834.000	1.000	28.619480
835.000	1.000	28.619480
836.000	1.000	28.619480
837.000	1.000	28.619480
838.000	1.000	28.619480
839.000	1.000	28.619480
840.000	1.000	28.619480
841.000	1.000	28.619480
842.000	1.000	28.619480
843.000	1.000	28.619480
844.000	1.000	28.619480
845.000	1.000	28.619480
846.000	1.000	28.619480
847.000	1.000	28.619480
848.000	1.000	28.619480
849.000	1.000	28.619480
850.000	1.000	28.619480
851.000	1.000	28.619480
852.000	1.000	28.619480
853.000	1.000	28.619480
854.000	1.000	28.619480
855.000	1.000	28.619480
856.000	1.000	28.619480
857.000	1.000	28.619480
858.000	1.000	28.619480
859.000	1.000	28.619480
860.000	1.000	28.619480
861.000	1.000	28.619480
862.000	1.000	28.619480
863.000	1.000	28.619480
864.000	1.000	28.619480
